[restaurant_name] is a [value_food] restaurant located in the [value_area] at a [value_pricerange] price . would you like to book a table ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
i was <unk> to <unk> book you , the table will be reserved for [value_count] minutes . the reference number is [restaurant_reference] . can i assist with anything else ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
what day and what is the departure location ?	where are you departing from ?
i have several trains that will get you to <unk> on time . is there a particular departure time you would like ?	where are you departing from ?
the [train_id] will be arriving just before [value_time] on [value_day] . it departs at [value_time] and is an [value_count] minute ride . would you like me to book it ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that for you ?
the train departs at [value_time] . can i help you with anything else ?	[train_id] leaves at [value_time] . is there anything else i can help you with ?
thank you for using our system !	you are welcome . have a nice day .
yes , it s on [hotel_address] in the [value_area] of town . would you like the phone number ?	[attraction_name] is a museum in the [value_area] . their phone number is [attraction_phone] . is there anything else i can help you with ?
you are welcome . goodbye .	you are welcome . have a nice day .
sure ! when are you wanting to travel , where are you leaving from , where would you like to go and what time ?	where are you departing from ?
is there a time you would like to leave after ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that for you ?
[train_id] departs [value_place] at [value_time] , arrives in [value_place] at [value_time] , costs [value_price] pounds , and is a [value_count] minute trip . i can book that for you if you would like .	the price is [value_price] pounds . the travel time is [value_count] minutes . is there anything else i can help you with ?
is there anything else i can assist you with today ?	you are welcome . have a nice day .
your very welcome and have a nice day .	you are welcome . have a nice day .
there are [value_count] [value_food] restaurant -s in the [value_area] of town . would you like a [value_pricerange] -ly priced [value_count] or an [value_pricerange] [value_count] ? we have a few [value_pricerange] .	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
i have found [attraction_name] which is here in the [value_area] . would you like to start a reservation ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
i have made your reservation at [restaurant_name] for [value_count] at [value_time] , reference [restaurant_reference] . will that be all ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
there s a church called [attraction_name] you could visit , it s listed under architecture .	[attraction_name] is a nice place in the [value_area] . would you like their location ?
the address is [attraction_address] , and there is no entrance fee . is there anything else i can assist you with today ?	[attraction_name] is located at [attraction_address] . their postcode is [attraction_postcode] . is there anything else i can help you with ?
yes , i reserved a [taxi_type] for you . the contact number is [taxi_phone] . is there anything else i can help with ?	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
yes , your taxi will pick you up at [attraction_name] and arrive at [restaurant_name] by [value_time] . is there anything else i can do for you today ?	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
you are very welcome . enjoy your time in [value_place] .	you are welcome . have a nice day .
sure , i am finding [value_count] trains to [value_place] . i can narrow that down if you tell me where you are departing from .	where are you departing from ?
i have several results still . what time would you like to depart and arrive ?	what time would you like to leave ?
certainly , we have a variety of departure times , the last train to arrive before [value_time] departs at [value_time] and arrives at [value_time] . would this interest you ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that ?
i have booked [value_count] tickets for you , and your reference number is [train_reference] .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
what area would you prefer ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] . would you like me to book a room ?
the [hotel_name] is in the [value_pricerange] range and the [hotel_name] is in the [value_pricerange] range . which do you prefer ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
since you mentioned a hotel rather than a guesthouse , i have booked you at the [hotel_name] , but just let me know if you prefer the other . your <unk> is [hotel_reference] .	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
great ! i hope you enjoy your stay !	you are welcome . have a nice day .
there are [value_count] hotel -s in the [value_area] part of town in the [value_pricerange] price range , does that price range work for you ?	[hotel_name] is a [value_pricerange] -ly priced guesthouse in the [value_area] part of town . would you like their location ?
i am sorry , they are both [value_count] star hotel -s . would you like to try a different area or star number ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel . would you like me to book a room ?
there are several in the [value_pricerange] price range and [value_count] that is [value_pricerange] . does price matter ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
i recommend [hotel_name] because it is in the [value_pricerange] price range and has a high rating . do you want me to book [hotel_name] for you ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
i have made reservations for [value_count] starting on [value_day] for [value_count] nights .	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
all set ! your reference number is [hotel_reference] . do you need any more help ?	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
great to hear that bye	you are welcome . have a nice day .
do you have a price range in mind ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like their location ?
there are [value_count] guesthouses with your criteria . do you have a preference in price range ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
i have you booked at [hotel_name] at [hotel_address] . the reference number is [hotel_reference] .	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
you are most welcome !	you are welcome . have a nice day .
i would love to help ! where is your destination ?	what day would you like to travel ?
is there a particular time you would like to leave by ?	what time would you like to leave ?
train [train_id] arrives at [value_time] would that work ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that ?
the departure time from [value_place] to liverpool street on [value_day] will be at [value_time] .	the travel time is [value_count] minutes . is there anything else i can help you with ?
i have [value_count] restaurant -s that fit those criteria . [restaurant_name] , [restaurant_name] , the <unk> , [restaurant_name] and [restaurant_name] . which would you like a booking for ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
you are all ready to go ! your reference number is [restaurant_reference] . can i help you with anything else ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
yes . there are [value_count] trains that depart to [value_place] on [value_day] . do you have a specific departure or arrival time ?	where are you departing from ?
[train_id] arrives in [value_place] on [value_day] at [value_time] . will that work ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book a ticket ?
the travel time for [train_id] is [value_count] minutes . the price is [value_price] gbp per ticket .	the price is [value_price] pounds . is there anything else i can help you with ?
are you certain you do not need further assistance ?	you are welcome . have a nice day .
your welcome ! have a great day !	you are welcome . have a nice day .
there are quite a few [value_food] restaurant -s in the [value_area] . would you like something [value_pricerange] , [value_pricerange] -ly priced , or more [value_pricerange] ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
sure , how about [restaurant_name] ? it s at [restaurant_address] [restaurant_postcode] and can be reached at [restaurant_phone] . may i help with anything else ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . their phone number is [restaurant_phone] . their address is [restaurant_address] . is there anything else i can help you with ?
the [hotel_name] is in the [value_area] part of town . it is a [value_pricerange] -ly priced [value_count] star hotel with internet service and parking . would you like to make a reservation ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
booking was successful . reference number is [hotel_reference] .	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
i need a little more information to schedule your taxi . what is your destination ?	what time would you like to leave ?
i have booked your taxi . be looking for a [taxi_type] . if you need to contact them , please call them at [taxi_phone] . anything more i can help with ?	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
you are welcome , have a nice day .	you are welcome . have a nice day .
i found [value_count] that matches your criteria . would you prefer a [value_pricerange] or [value_pricerange] pricing ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
yes [restaurant_name] s address is [restaurant_address] and their postcode is [restaurant_postcode] . is there anything else i can help you with today ?	[restaurant_name] is a [value_food] restaurant in the [value_area] part of town . their address is [restaurant_address] . is there anything else i can help you with ?
so glad we could help you out . thanks for using the [value_place] towninfo [value_area] , and have a <unk> day !	you are welcome . have a nice day .
sure , i can help you with that . i have [value_count] restaurant -s available . would you like a certain type of food ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
i was able to book [restaurant_name] and your reference is [restaurant_reference] .	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
is there anything else i can help you with ?	you are welcome . is there anything else i can help you with ?
thank you for using our system !	you are welcome . have a nice day .
there are several [value_food] restaurant -s in the [value_area] area . what price range are you <unk> ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
how about [restaurant_name] located at [restaurant_address] ? would you like me to book ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
you are welcome . enjoy the meal . bye .	you are welcome . have a nice day .
sure , how many days and how many people ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] . would you like me to book a room ?
your booking is successful ! your reference number is [attraction_reference] . do you need anything else ?	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
unfortunately there is no good architecture on the [value_area] end but i can look in other <unk> of town if you want	[attraction_name] is a nice place in the [value_area] . would you like their location ?
what part of town there are none in the [value_area] .	[attraction_name] is a nice museum in the [value_area] . would you like their location ?
sorry about that , there are actually [value_count] in that area .	[attraction_name] is a museum in the [value_area] . would you like their location ?
[attraction_name] has a free entrance fee . the address is [attraction_name] , [value_count] [attraction_address] and the post code is [restaurant_postcode] . can i help you with anything else ?	[attraction_name] is located at [attraction_address] . their postcode is [attraction_postcode] . is there anything else i can help you with ?
when would you like to leave and arrive ?	what time would you like to leave ?
sure , <unk> for a [taxi_type] the contact number is [taxi_phone] . can i help with anything else ?	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
you are very welcome ! do not hesitate to check back if anything else comes up that you would like assistance with . goodbye !	you are welcome . have a nice day .
we have several things to do ! architecture , colleges , museums . . what type of attraction are you most interested in ?	[attraction_name] is a nice place in the [value_area] . would you like their location ?
i recommend [attraction_name] and it s free to get in !	[attraction_name] is a nice place . would you like their location ?
i have plenty of trains departing from [value_place] , what destination did you have in mind ?	what day would you like to travel ?
[train_id] departs at [value_time] and arrives by [value_time] . would you like a ticket ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that for you ?
[value_count] minutes is the total travel time . can i help you with anything else ?	the travel time is [value_count] minutes . is there anything else i can help you with ?
yes , for how many tickets ?	how many tickets would you like ?
great . is there anything else that you need help with ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
you are welcome	you are welcome . have a nice day .
have a good day . goodbye .	you are welcome . have a nice day .
what date and time would you like to depart ?	what day would you like to travel ?
the [train_id] leaves at [value_time] . would you like to book it ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
reference number is [train_reference] . anything else ?	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
what kind of cuisine are you looking for ?	[restaurant_name] is a [value_pricerange] -ly priced restaurant in the [value_area] part of town . would you like their location ?
okay , would you like to eat [value_food] , [value_food] , [value_food] , or [value_food] food ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
i recommend [restaurant_name] . shall i make a booking for you ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
the booking was successful ! your reference number is [restaurant_reference] . your table will be reserved for [value_count] minutes . anything else i can do for you ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
their address is [restaurant_address] cherry hinton and phone number [restaurant_phone] . will there be anything else today ?	their phone number is [restaurant_phone] . their address is [restaurant_address] . is there anything else i can help you with ?
your reservations for [value_count] have been made for [value_day] at [value_time] at [restaurant_name] . the table will be reserved for [value_count] minutes . [restaurant_reference]	you are welcome . have a nice day .
goodbye and enjoy	you are welcome . have a nice day .
is there a certain area or price range you had in mind ?	what price range are you looking for ?
there are lots of [value_pricerange] -ly priced [value_count] star hotel -s . are you interested in a particular part of town ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] part of town . would you like me to book a room ?
we have several such choices in the [value_area] , [value_area] and [value_area] . if you have no preference for location shall i just book [value_count] for you ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
[attraction_name] is a [value_pricerange] price , [value_count] star guesthouse in the [value_area] area with wifi and parking . will that work ?	would you like me to book a room ?
i can try to see if we do . can you provide when you want to stay and for how long ?	what day would you like to start your stay ?
done ! your reference number is [hotel_reference] . can i help you with anything else ?	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
the entrance fee is [value_price] pounds and the address is [attraction_address] .	[attraction_name] is a museum in the [value_area] . their address is [attraction_address] . is there anything else i can help you with ?
it is located in the [value_area] .	it is located in the [value_area] . is there anything else i can help you with ?
thanks for letting us assist you today ! have a great trip !	you are welcome . have a nice day .
i have [value_count] choices . is there a particular area you would like to stay in ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
do you have a parking or internet preference ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] part of town . would you like me to book a room ?
i have [value_count] hotel -s that meet your criteria . i can narrow that down further <unk> on which part of town you want to stay in .	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
there are [value_count] guest houses that are [value_pricerange] pricing and offer both free parking and internet what part of town do you want	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] . would you like me to book a room ?
i am afraid there are not any in the [value_area] part of town . would you like to try a different part of town ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] part of town . would you like me to book a room ?
[hotel_name] is [value_count] star guesthouse in the [value_area] area with free internet and parking .	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] part of town . would you like me to book a room ?
booking was successful . reference number is [hotel_reference] . is there anything else i can help with ?	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
[train_id] leaves [value_place] at [value_time] and arrives at [value_place] at [value_time] . do you want me to book this ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book a ticket ?
you are all set ! your reference number is [train_reference] .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
are you certain there is not anything else i can help you with ?	you are welcome . have a nice day .
you are welcome . have a great day .	you are welcome . have a nice day .
i can help with that . where will you be departing from ?	where are you departing from ?
well , there are [value_count] trains arriving before [value_time] on [value_day] . is there are area you are coming from so i can narrow it down for you ?	where are you departing from ?
okay . we have you booked for [value_count] tickets on the [train_id] . the total fee is [value_price] gbp which can be paid at the station . your reference number is [train_reference] .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
[hotel_name] has a [value_count] star rating and provides internet and parking . would you like me to book them for you ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
sure . the address is [hotel_address] . is there anything else i can help you with ?	their address is [hotel_address] . is there anything else i can help you with ?
yes , [hotel_name] offers both free parking and wifi .	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] . would you like me to book a room ?
okay . i will need to know the day , how many nights you will be staying , and how many people will be in your group .	booking was successful , the total fee is [value_price] gbp . reference number is [train_reference] . is there anything else i can help you with ?
is there anything else i can help you with ?	you are welcome . have a nice day .
there are over [value_count] restaurant -s to choose from in the [value_area] . is there a type of food you are interested in ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
[restaurant_name] meets your criteria . it serves [value_food] food . the postcode is [restaurant_postcode] .	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . their postcode is [restaurant_postcode] . is there anything else i can help you with ?
[attraction_name] is a park in the [value_area] area with free admission . postcode [attraction_postcode] , phone [attraction_phone] and is located on fen <unk> , newnham road .	[attraction_name] is a museum in the [value_area] . their phone number is [attraction_phone] . is there anything else i can help you with ?
you could check out the [attraction_name] museum on [attraction_address] .	[attraction_name] is a nice museum in the [value_area] . would you like their location ?
certainly , it is [attraction_phone] . anything else i can help you with ?	their phone number is [attraction_phone] . is there anything else i can help you with ?
yes , [hotel_name] is a guesthouse located in the [value_area] part of town in the [value_pricerange] price range . it has free parking and internet . would you like to book ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
i have you booked successfully for [value_count] people . the reservation number is [hotel_reference]	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
you are welcome , enjoy your stay . goodbye .	you are welcome . have a nice day .
we have [value_count] location -s to stay , do you have any other requirement -s ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] . would you like me to book a room ?
[restaurant_name] is your choice . its located in [restaurant_address] . can i give you the address	[hotel_name] is a [value_pricerange] -ly priced hotel in the [value_area] part of town . would you like their location ?
yes , both free internet and free parking . can i help you with anything else today ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] part of town . would you like their location ?
there are [value_count] [value_food] restaurant -s in the [value_area] . [value_count] are in the [value_pricerange] range and [value_count] [value_pricerange] . do you have a preference ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
yes , i have [restaurant_name] if you would like a [value_pricerange] option , or there are [value_count] more [value_pricerange] options . do you have a preference ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
the postcode is [restaurant_postcode] . is there anything else i can help you with ?	[restaurant_name] is located at [restaurant_address] . their postcode is [restaurant_postcode] . is there anything else i can help you with ?
what time would you like to arrive at the restaurant ?	what time would you like to leave ?
a [taxi_type] has been booked for you . the contact is [taxi_phone]	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
goodbye , have a great day .	you are welcome . have a nice day .
there are several [value_count] star guesthouses to choose from . what price range would you prefer ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
how does the [hotel_name] sound ? it is in the [value_area] .	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
your room has been booked . your reference number is [attraction_reference] . is there anything else i can help you with ?	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
thank you and have a wonderful day .	you are welcome . have a nice day .
there are many museums in [value_place] . is there a specific area that you would prefer ? also , do you prefer free or a cost for the museum ?	[attraction_name] is a nice place in the [value_area] . would you like their location ?
[value_count] of my <unk> that i could spend all day in is [attraction_name] on the [value_area] side . is there anything else i can help with ?	[attraction_name] is a nice place in the [value_area] . would you like their location ?
the entrance fee is free and the postcode is [restaurant_postcode] . is there anything else i can help you with ?	their postcode is [attraction_postcode] . is there anything else i can help you with ?
you are very welcome . i hope you enjoy your visit .	you are welcome . have a nice day .
how can i help you today ?	great ! what would you like to know ?
is there a location preference ?	[attraction_name] is a nice place in the [value_area] . would you like their location ?
what about the [attraction_name] museum in the [value_area] part of town ?	[attraction_name] is a nice place . would you like their location ?
okay , there are [value_count] trains that meet your criteria . would you like to narrow it down further by departure site or arrival time ?	what time would you like to leave ?
[train_id] leaves at [value_time] and arrives [value_count] minutes later . how does that sound ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
you are very welcome . enjoy your time at the museum . if you need anything else feel free to call again .	you are welcome . have a nice day .
i will be glad to help you with that . where will you be departing from ?	where are you departing from ?
awesome . will it be just you that <unk> to book this ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that ?
all of the available trains for that day from [value_place] to [value_place] have a travel time of [value_count] minutes .	the travel time is [value_count] minutes . is there anything else i can help you with ?
certainly . what sort of hotel did you have in mind ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
i have [restaurant_name] hotel -s that fit those criteria , is there a particular area or type of accommodation you would prefer ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] part of town . would you like me to book a room ?
yes i have [value_count] called [hotel_name] . would you like me to book it for you ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
the booking was successful . your reference number is [hotel_reference] . is there anything else i can help you with today ?	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
you are welcome ! let me know if you need anything else .	you are welcome . have a nice day .
<unk> s college is found on [attraction_address] , and their phone number is [attraction_phone] . is there anything else you would like to know ?	[attraction_name] is a museum in the [value_area] . their phone number is [attraction_phone] . their postcode is [attraction_postcode] . is there anything else i can help you with ?
the entrance free is [value_price] pounds . can i provide you with any other information ?	[attraction_name] is a museum . is there anything else i can help you with ?
sure , i can help you with that . where will you be travelling to ?	what time would you like to leave ?
sure , i have a number of options for you . what time would you like to leave ?	what time would you like to leave ?
definitely . how many people will be traveling ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
ok . i was able to book [value_count] ticket . your reference number is [train_reference] .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
thanks for <unk> with us and have a great day	you are welcome . have a nice day .
you are welcome . if we can be of further assistance , please let us know . goodbye .	you are welcome . is there anything else i can help you with ?
what day would you like to travel ?	where are you departing from ?
[train_id] will leave [value_place] at [value_time] and arrive at <unk> at [value_time] . the trip will take [value_count] minutes and cost [value_price] pounds . would you like to book ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that for you ?
i booked the train . it was [value_price] and your reference is [train_reference] . do you need help with anything else ?	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
it s located in [value_area] [value_place] on [attraction_address] . the postcode is [attraction_postcode] . the phone number is [attraction_phone] . the entrance fee is [value_price] pounds . do you need anything else ?	[attraction_name] is a museum in the [value_area] . their phone number is [attraction_phone] . is there anything else i can help you with ?
thank you for using the [value_place] towninfo [value_area] .	you are welcome . have a nice day .
what time would you like to arrive there by ?	what time would you like to leave ?
okay , you are all set . be on the look out for a [taxi_type] . you can reach the taxi at [taxi_phone] . can i do anything more for you ?	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
have a great day !	you are welcome . have a nice day .
i am able to , do you have an area , price range , or food type you would like to try ?	[restaurant_name] is a nice restaurant in the [value_area] part of town . would you like their location ?
[attraction_name] sounds perfect for you . would you like me to make a booking ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
yes of course . [restaurant_name] s address is [restaurant_address] cherry hinton and their phone number is [restaurant_phone] .	[restaurant_name] is located at [restaurant_address] . their phone number is [restaurant_phone] . is there anything else i can help you with ?
there quite a few attractions in the area . is there [value_count] in particular you are interested in maybe a museum ? nightclub ? cinema ?	[attraction_name] is a nice place in the [value_area] . would you like their location ?
sure ! the [attraction_name] is a cinema in the [value_area] . their phone is [attraction_phone] . their address is [attraction_address] .	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . their address is [restaurant_address] . their phone number is [restaurant_phone] . is there anything else i can help you with ?
you are welcome , have a great day .	you are welcome . have a nice day .
we have [value_count] . [attraction_name] and [attraction_name] .	[attraction_name] is a nice place in the [value_area] . would you like their location ?
[restaurant_name] is located at [restaurant_address]	[attraction_name] is located at [attraction_address] . is there anything else i can help you with ?
[value_count] second and i'll look that up for you .	[attraction_name] is a boat attraction in the [value_area] . would you like their location ?
unfortunately there are not any swedish restaurant -s in the area , but there are [value_count] [value_food] restaurant -s . can i narrow it down by price range ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
how about [restaurant_name] ? i have heard it s great .	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
that is an [value_pricerange] restaurant .	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant . would you like their location ?
[restaurant_address] . would you like to know any more info about it ?	[attraction_name] is located at [attraction_address] . is there anything else i can help you with ?
you can reach them at [restaurant_phone] , may i help with anything else ?	their phone number is [attraction_phone] . is there anything else i can help you with ?
glad to be of help . have a great day . goodbye .	you are welcome . have a nice day .
i am sorry , there are no catalan dining <unk> in the city [value_area] . would you like to look for a different cuisine or area ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
i have the [restaurant_name] in the [value_area] . it is in the [value_pricerange] range . would you like to make a booking ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
ok , you are all set for [restaurant_name] on [value_day] , table for [value_count] at [value_time] . can i help with anything else ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] . would you like me to book a table ?
booking was unsuccessful . can you try another time slot ?	booking was unsuccessful . would you like to try a different time ?
[value_count] moment while i try to make the reservation of table for [value_count] , [value_day] at [value_time] .	booking was unsuccessful . would you like to try a different time ?
i have got you booked for [value_time] . the reference number is [restaurant_reference] .	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
there are lots to choose from under that criteria . what day would you like to travel on ?	what day would you like to travel ?
ok great , i was able to book you on train [train_id] departing [value_time] and arriving [value_time] . the reference number is [train_reference] . can i assist you with anything else ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
i am happy to have been able to help you today . take care .	you are welcome . have a nice day .
there are [value_count] entries . is there a type of food you are searching for ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
your booking was successful and the reference number is [hotel_reference] . they will hold your table for [value_count] minutes on [value_day] at [value_time] . is there anything else ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
there are [value_count] different guesthouses that meet your requirement -s . did you want it in a specific area ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
the [hotel_name] is available . would you like me to book it ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
i was able to book that for you and your reference number is [hotel_reference] .	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
will you be leaving from the guesthouse and need a taxi for [value_count] ?	what time would you like to leave ?
the taxi picking you up will be a [taxi_type] contact number [taxi_phone] . is there anything else i can assist you with ?	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
thank you for using our services .	you are welcome . have a nice day .
okay , have a good trip goodbye	you are welcome . have a nice day .
okay , there are several trains available . looks like they are all going to [value_place] . is that where you would like to go ?	what is your destination ?
yes , there are [value_count] trains that leave after that time . is there a time you would like to arrive by ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
